OBJECTID,Route,Signing,Qualifier,Ramp,DOT ID,County Order,Factor Group,Station Start,Station End,HPMS Sample ID,Bridge ID,Railroad Crossing,NHS,Roadway Name,Roadway Number,Speed,Oneway,Region County Station,Station ID,Route ID,From Measure,To Measure,COUNT_STATS_ID,County FIPS,Station Number,Continuous Count Site ID,Functional Class,Federal Direction,Full Count,Oneway Flag,Calculation Year,AE_Flag,AADT,DHV,DDHV,Single Unit AADT,Combination Unit AADT,Most Recent Count Year,Most Recent AADT,K-Factor,D-Factor,2nd Most Recent Count Year,2nd Most Recent AADT,3rd Most Recent Count Year,3rd Most Recent AADT,4th Most Recent Count Year,4th Most Recent AADT,Class Count Year,Class F3 - F13 %,Truck or Heavy Vehicle %,Single Unit Truck or Bus %,Combination Truck %,Motorcycle %,Passenger Vehicle %,Light Duty Truck %,Bus %,Single Unit Truck %,Axle Factor,Single Unit Peak %,CU_Peak,Class Group Year,Speed Count Year,Speed Limit,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55 mph,Vehicles Exceeding 65 mph,Average K-Factor,Average D-Factor,NYS Direction Code,Truck AADT,Symbolized Truck Percentage AADT,Truck AADT Type (Actual vs. Estimated),Truck Percent Source Field Name,Region Name,Region Number,County Number,Morning Highest Value,Afternoon Highest Value,Evening Highest Value
12043,95,1,1, ,100706,2,30,END I95/US1 OLAP WEBSTER AVE,CROTONA AVE OVER, ,1066349, ,Y,Cross Bronx Exp, ,45, ,10031,010031,100706021,1.21,1.86,39235726,005,0031,,11,Combined Total,Y,,2019,F,113564,7024,3734,8564,13394,2017,112890,6,53,2011,153494,2005,125599,2002,124350,2017,24,19,8,12,0,76,5,1,6,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,21958,19,Actual,,,,,7064,4791,6437
10928,95,1,1, ,100706,2,30,END I95/US1 OLAP WEBSTER AVE,CROTONA AVE OVER, ,1066349, ,Y,Cross Bronx Exp, ,45, ,10031,010031,100706022,0.96,2,39235726,005,0031,,11,Combined Total,Y,,2019,F,113564,7024,3734,8564,13394,2017,112890,6,53,2011,153494,2005,125599,2002,124350,2017,24,19,8,12,0,76,5,1,6,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,21958,19,Actual,,,,,7064,4791,6437
12016,95,1,1, ,100706,2,30,CROTONA AVE OVER,I895 SHERIDAN EXPWY UNDER, ,1066419, ,Y,Cross Bronx Exp, ,45, ,10032,010032,100706021,1.86,2.63,39241466,005,0032,,11,Combined Total,Y,,2019,F,138800,8873,4507,9491,13604,2018,138387,6,51,2016,132617,2010,220230,2009,159544,2018,22,17,7,10,0,78,6,1,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,23095,17,Actual,,,,,8154,6900,8568
12031,95,1,1, ,100706,2,30,CROTONA AVE OVER,I895 SHERIDAN EXPWY UNDER, ,1066419, ,Y,Cross Bronx Exp, ,45, ,10032,010032,100706022,2,2.66,39241466,005,0032,,11,Combined Total,Y,,2019,F,138800,8873,4507,9491,13604,2018,138387,6,51,2016,132617,2010,220230,2009,159544,2018,22,17,7,10,0,78,6,1,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,23095,17,Actual,,,,,8154,6900,8568
11986,95,1,1, ,100706,2,30,I895 SHERIDAN EXPWY UNDER,RT 907H BRONX RIVER PKWY UND,3011920,1066419, ,Y,Cross Bronx Exp, ,50, ,10033,010033,100706022,2.66,3.05,39182315,005,0033,,11,Combined Total,Y,,2019,F,113253,6707,3900,7726,12226,2017,112581,6,58,2010,130278,2004,141625,2003,131385,2017,22,18,7,11,0,77,5,2,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,19952,18,Actual,,,,,6410,5618,7056
12002,95,1,1, ,100706,2,30,I895 SHERIDAN EXPWY UNDER,RT 907H BRONX RIVER PKWY UND,3011920,1066419, ,Y,Cross Bronx Exp, ,50, ,10033,010033,100706021,2.63,3,39182315,005,0033,,11,Combined Total,Y,,2019,F,113253,6707,3900,7726,12226,2017,112581,6,58,2010,130278,2004,141625,2003,131385,2017,22,18,7,11,0,77,5,2,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,19952,18,Actual,,,,,6410,5618,7056
11967,95,1,1, ,100706,2,30,RT 907H BRONX RIVER PKWY UND,WESTCHESTER AVE OVER,3011920,1067089, ,Y,Cross Bronx Exp, ,50, ,10034,010034,100706022,3.05,3.73,39144544,005,0034,,11,Combined Total,Y,,2019,F,111916,6188,4305,7425,11960,2018,111583,6,70,2016,115520,2010,108771,2009,101296,2018,23,17,7,11,0,77,5,2,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,19385,17,Actual,,,,,6692,5256,6696
11982,95,1,1, ,100706,2,30,RT 907H BRONX RIVER PKWY UND,WESTCHESTER AVE OVER,3011920,1067089, ,Y,Cross Bronx Exp, ,50, ,10034,010034,100706021,3,3.71,39144544,005,0034,,11,Combined Total,Y,,2019,F,111916,6188,4305,7425,11960,2018,111583,6,70,2016,115520,2010,108771,2009,101296,2018,23,17,7,11,0,77,5,2,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,19385,17,Actual,,,,,6692,5256,6696
11937,95,1,1, ,100706,2,30,WESTCHESTER AVE OVER,I-278 END CONNECTION, ,1066509, ,Y,Cross Bronx Exp, ,45, ,10035,010035,100706021,3.71,5.1,39178834,005,0035,,11,Combined Total,Y,,2019,F,105427,6414,4101,7108,11746,2017,104801,6,64,2010,102655,2009,123480,2002,112441,2017,23,18,7,11,0,77,5,1,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,18854,18,Actual,,,,,7026,5626,6728
11947,95,1,1, ,100706,2,30,WESTCHESTER AVE OVER,I-278 END CONNECTION, ,1066509, ,Y,Cross Bronx Exp, ,45, ,10035,010035,100706022,3.73,5.17,39178834,005,0035,,11,Combined Total,Y,,2019,F,105427,6414,4101,7108,11746,2017,104801,6,64,2010,102655,2009,123480,2002,112441,2017,23,18,7,11,0,77,5,1,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,18854,18,Actual,,,,,7026,5626,6728
11907,95,1,1, ,100706,2,30,I-278 END CONNECTION,I-695 UNDER, ,1066569, ,Y,Bruckner Expres, ,45, ,10036,010036,100706022,5.17,6.03,39121414,005,0036,,11,Combined Total,Y,,2019,F,100731,5690,3206,8314,7883,2018,100431,6,56,2016,93833,2004,59303,2001,91851,2018,23,16,8,8,0,77,7,2,6,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,16197,16,Actual,,,,,5477,5380,6201
11889,95,1,1, ,100706,2,30,I-278 END CONNECTION,I-695 UNDER, ,1066569, ,Y,Bruckner Expres, ,45, ,10036,010036,100706021,5.1,5.9,39121414,005,0036,,11,Combined Total,Y,,2019,F,100731,5690,3206,8314,7883,2018,100431,6,56,2016,93833,2004,59303,2001,91851,2018,23,16,8,8,0,77,7,2,6,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,16197,16,Actual,,,,,5477,5380,6201
11848,95,1,1, ,100706,2,30,I-695 UNDER,RT 907F PELHAM PKWY UNDER -, ,5524040, ,Y,Bruckner Expres, ,50, ,10037,010037,100706021,5.9,7.32,39258701,005,0037,,11,Combined Total,Y,,2019,F,148652,8684,4763,10095,10316,2018,148210,6,55,2016,134859,2005,132438,2001,146232,2018,21,14,7,7,0,79,7,2,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,20411,14,Actual,,,,,8335,7754,9430
11857,95,1,1, ,100706,2,30,I-695 UNDER,RT 907F PELHAM PKWY UNDER -, ,5524040, ,Y,Bruckner Expres, ,50, ,10037,010037,100706022,6.03,7.27,39258701,005,0037,,11,Combined Total,Y,,2019,F,148652,8684,4763,10095,10316,2018,148210,6,55,2016,134859,2005,132438,2001,146232,2018,21,14,7,7,0,79,7,2,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,20411,14,Actual,,,,,8335,7754,9430
11836,95,1,1, ,100706,2,30,RT 907F PELHAM PKWY UNDER -,RT 908A  HUTCHINSON RIVER PK, ,5524040, ,Y,Bruckner Expres, ,50, ,10038,010038,100706022,7.27,7.6,39255875,005,0038,,11,Combined Total,Y,,2019,F,159285,9353,4776,11522,10174,2018,158811,6,51,2005,132748,2002,145951,,,2018,20,14,7,6,0,79,7,2,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,21696,14,Actual,,,,,8447,8662,9767
11813,95,1,1, ,100706,2,30,RT 907F PELHAM PKWY UNDER -,RT 908A  HUTCHINSON RIVER PK, ,5524040, ,Y,Bruckner Expres, ,50, ,10038,010038,100706021,7.32,7.65,39255875,005,0038,,11,Combined Total,Y,,2019,F,159285,9353,4776,11522,10174,2018,158811,6,51,2005,132748,2002,145951,,,2018,20,14,7,6,0,79,7,2,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,21696,14,Actual,,,,,8447,8662,9767
11789,95,1,1, ,100706,2,30,RT 908A  HUTCHINSON RIVER PK,INTER 12 E 222 ST AND BAYCHE, ,5066652, ,Y,New England Thr, ,50, ,10039,010039,100706022,7.6,8.45,39228505,005,0039,,11,Combined Total,Y,,2019,F,99283,6262,3435,8240,9566,2017,98694,6,55,2012,128076,2005,139525,,,2017,25,18,8,10,0,75,7,2,7,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,17806,18,Actual,,,,,5591,6227,6334
11804,95,1,1, ,100706,2,30,RT 908A  HUTCHINSON RIVER PK,INTER 12 E 222 ST AND BAYCHE, ,5066652, ,Y,New England Thr, ,50, ,10039,010039,100706021,7.65,8.37,39228505,005,0039,,11,Combined Total,Y,,2019,F,99283,6262,3435,8240,9566,2017,98694,6,55,2012,128076,2005,139525,,,2017,25,18,8,10,0,75,7,2,7,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,17806,18,Actual,,,,,5591,6227,6334
11768,95,1,1, ,100706,2,30,INTER 12 E 222 ST AND BAYCHE,INTER 13 CONNER ST OVER, , , ,Y,New England Thr, ,50, ,10040,010040,100706022,8.45,9.45,39202850,005,0040,,11,Combined Total,Y,,2019,F,92372,5851,3168,7626,9743,2017,91824,6,54,2005,92661,,,,,2017,25,19,8,11,0,75,6,2,7,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,17369,19,Actual,,,,,4996,5816,5653
11749,95,1,1, ,100706,2,30,INTER 12 E 222 ST AND BAYCHE,INTER 13 CONNER ST OVER, , , ,Y,New England Thr, ,50, ,10040,010040,100706021,8.37,9.48,39202850,005,0040,,11,Combined Total,Y,,2019,F,92372,5851,3168,7626,9743,2017,91824,6,54,2005,92661,,,,,2017,25,19,8,11,0,75,6,2,7,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,17369,19,Actual,,,,,4996,5816,5653
11721,95,1,1, ,100706,2,30,INTER 13 CONNER ST OVER,RT 908A HUTCHINSON RIVER PKW, ,5075439, ,Y,New England Thr, ,50, ,10041,010041,100706021,9.48,10.07,39242302,005,0041,,11,Combined Total,Y,,2019,F,81260,5110,2607,6015,9438,2017,80778,6,51,,,,,,,2017,26,19,7,12,0,74,7,1,7,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,15453,19,Actual,,,,,4657,5242,5342
11736,95,1,1, ,100706,2,30,INTER 13 CONNER ST OVER,RT 908A HUTCHINSON RIVER PKW, ,5075439, ,Y,New England Thr, ,50, ,10041,010041,100706022,9.45,10.06,39242302,005,0041,,11,Combined Total,Y,,2019,F,81260,5110,2607,6015,9438,2017,80778,6,51,,,,,,,2017,26,19,7,12,0,74,7,1,7,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,15453,19,Actual,,,,,4657,5242,5342
11701,95,1,1, ,100706,2,30,RT 908A HUTCHINSON RIVER PKW,Bronx/West Co Line, , , ,Y,New England Thr, ,50, ,10042,010042,100706021,10.07,10.65,39189280,005,0042,,11,Combined Total,Y,,2019,F,114371,7504,3927,6111,9587,2017,113692,7,52,2013,101687,,,,,2017,20,14,5,8,0,80,6,1,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,15698,14,Actual,,,,,6188,6318,7681
11692,95,1,1, ,100706,2,30,RT 908A HUTCHINSON RIVER PKW,Bronx/West Co Line, , , ,Y,New England Thr, ,50, ,10042,010042,100706022,10.06,10.6,39189280,005,0042,,11,Combined Total,Y,,2019,F,114371,7504,3927,6111,9587,2017,113692,7,52,2013,101687,,,,,2017,20,14,5,8,0,80,6,1,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,15698,14,Actual,,,,,6188,6318,7681
11679,278,1,1, ,100236,5,30,NY/Bronx Co Line,I-87 MAJOR DEEGAN EXPWY EXIT, ,5521889, ,Y,Robert F. Kenne, ,40, ,10043,010043,100236051,0,0.21,39245141,005,0043,,11,Combined Total,Y,,2019,F,85226,,,5401,3447,2011,76081,,,2010,79996,2009,79296,2008,78399,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,8848,10,Estimated,,,,,,,
11644,278,1,1, ,100236,5,30,NY/Bronx Co Line,I-87 MAJOR DEEGAN EXPWY EXIT, ,5521889, ,Y,Robert F. Kenne, ,40, ,10043,010043,100236052,0,0.26,39245141,005,0043,,11,Combined Total,Y,,2019,F,85226,,,5401,3447,2011,76081,,,2010,79996,2009,79296,2008,78399,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,8848,10,Estimated,,,,,,,
11577,278,1,1, ,100236,5,30,I-87 MAJOR DEEGAN EXPWY EXIT,EXIT 46 I-895 SHERIDAN EXPRE, ,5521889, ,Y,Bruckner Expres, ,50, ,10044,010044,100236051,0.21,2.12,39234395,005,0044,,11,Combined Total,Y,,2019,F,138853,8312,4354,8138,1550,2017,138029,6,52,2010,99475,2009,102199,2005,99983,2017,12,7,6,1,0,88,5,2,3,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,9688,7,Actual,,,,,6940,7214,7566
11587,278,1,1, ,100236,5,30,I-87 MAJOR DEEGAN EXPWY EXIT,EXIT 46 I-895 SHERIDAN EXPRE, ,5521889, ,Y,Bruckner Expres, ,50, ,10044,010044,100236052,0.26,2.14,39234395,005,0044,,11,Combined Total,Y,,2019,F,138853,8312,4354,8138,1550,2017,138029,6,52,2010,99475,2009,102199,2005,99983,2017,12,7,6,1,0,88,5,2,3,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,9688,7,Actual,,,,,6940,7214,7566
11556,278,1,1, ,100236,5,30,EXIT 46 I-895 SHERIDAN EXPRE,BRONX RIVER PKWY NORTH EX, ,106666G, ,Y,Bruckner Expres, ,50, ,10045,010045,100236052,2.14,3.03,39243857,005,0045,,11,Combined Total,Y,,2019,A,150527,9259,4847,10320,2414,2019,150527,6,52,2010,111349,2009,104698,2008,113227,2019,14,8,7,2,0,86,6,3,4,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,12734,8,Actual,,,,,7946,7544,8722
11547,278,1,1, ,100236,5,30,EXIT 46 I-895 SHERIDAN EXPRE,BRONX RIVER PKWY NORTH EX, ,106666G, ,Y,Bruckner Expres, ,50, ,10045,010045,100236051,2.12,2.91,39243857,005,0045,,11,Combined Total,Y,,2019,A,150527,9259,4847,10320,2414,2019,150527,6,52,2010,111349,2009,104698,2008,113227,2019,14,8,7,2,0,86,6,3,4,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,12734,8,Actual,,,,,7946,7544,8722
11522,278,1,1, ,100236,5,30,BRONX RIVER PKWY NORTH EX,CASTLE HILL AVE, ,1075789, ,Y,Bruckner Expres, ,50, ,10046,010046,100236052,3.03,4.16,39249174,005,0046,,11,Combined Total,Y,,2019,F,103982,7068,3568,9507,2089,2017,103365,7,50,2010,86143,2009,84120,2005,86167,2017,17,11,9,2,0,83,6,3,6,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,11596,11,Actual,,,,,4983,5878,7096
11512,278,1,1, ,100236,5,30,BRONX RIVER PKWY NORTH EX,CASTLE HILL AVE, ,1075789, ,Y,Bruckner Expres, ,50, ,10046,010046,100236051,2.91,4.34,39249174,005,0046,,11,Combined Total,Y,,2019,F,103982,7068,3568,9507,2089,2017,103365,7,50,2010,86143,2009,84120,2005,86167,2017,17,11,9,2,0,83,6,3,6,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,11596,11,Actual,,,,,4983,5878,7096
11493,278,1,1, ,100236,5,30,CASTLE HILL AVE,I-95 CROSS BRONX EXPWY END R, ,1066539, ,Y,Bruckner Expres, ,50, ,10047,010047,100236052,4.16,5.37,39238398,005,0047,,11,Combined Total,Y,,2019,F,86223,5388,3574,6485,2170,2018,85966,6,66,2016,78145,2010,86813,2009,89048,2018,17,10,8,3,0,83,7,2,6,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,8655,10,Actual,,,,,4700,4906,5496
11479,278,1,1, ,100236,5,30,CASTLE HILL AVE,I-95 CROSS BRONX EXPWY END R, ,1066539, ,Y,Bruckner Expres, ,50, ,10047,010047,100236051,4.34,5.07,39238398,005,0047,,11,Combined Total,Y,,2019,F,86223,5388,3574,6485,2170,2018,85966,6,66,2016,78145,2010,86813,2009,89048,2018,17,10,8,3,0,83,7,2,6,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,8655,10,Actual,,,,,4700,4906,5496
11464,295,1,1, ,100258,2,30,Queens/Bronx Co Line,RAMP/ACC TO RT 695I, ,5521269, ,Y,CROSS BRONX EXP, ,40, ,10048,010048,100258021,0,1.88,39228466,005,0048,,11,Combined Total,Y,,2019,F,109389,7768,4116,5783,7812,2018,109063,7,53,2015,115582,2011,111425,2010,108455,2018,19,12,5,7,0,80,7,1,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,13595,12,Actual,,,,,8465,5967,7702
11450,295,1,1, ,100258,2,30,Queens/Bronx Co Line,RAMP/ACC TO RT 695I, ,5521269, ,Y,CROSS BRONX EXP, ,40, ,10048,010048,100258022,0,1.84,39228466,005,0048,,11,Combined Total,Y,,2019,F,109389,7768,4116,5783,7812,2018,109063,7,53,2015,115582,2011,111425,2010,108455,2018,19,12,5,7,0,80,7,1,5,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,13595,12,Actual,,,,,8465,5967,7702
11428,295,1,1, ,100258,2,30,RAMP/ACC TO RT 695I,ACC RT 95I END RT 295I, ,1066199, ,Y,CROSS BRONX EXP, ,50, ,10049,010049,100258022,1.84,3.78,39247791,005,0049,,11,Combined Total,Y,,2019,A,71045,4818,2945,4410,5785,2019,71045,7,61,2011,88584,2005,68922,,,2019,21,14,6,8,0,79,7,0,6,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,10195,14,Actual,,,,,4538,3390,4422
11417,295,1,1, ,100258,2,30,RAMP/ACC TO RT 695I,ACC RT 95I END RT 295I, ,1066199, ,Y,CROSS BRONX EXP, ,50, ,10049,010049,100258021,1.88,3.99,39247791,005,0049,,11,Combined Total,Y,,2019,A,71045,4818,2945,4410,5785,2019,71045,7,61,2011,88584,2005,68922,,,2019,21,14,6,8,0,79,7,0,6,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,10195,14,Actual,,,,,4538,3390,4422
11372,895,1,1, ,100502,1,30,I-278/START I-895,START WESTCHESTER AVE OFF-RA,2011008,106666H, ,Y,Arthur V. Sheri, ,50, ,10050,010050,100502012,0,0.56,39229226,005,0050,,11,Combined Total,Y,,2019,F,32039,2204,1707,1692,223,2018,32189,7,77,2017,31709,2011,34526,2004,33811,2018,6,6,5,1,0,94,0,2,3,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,1915,6,Actual,,,,,2420,2002,1985
11385,895,1,1, ,100502,1,30,I-278/START I-895,START WESTCHESTER AVE OFF-RA,2011008,106666H, ,Y,Arthur V. Sheri, ,50, ,10050,010050,100502011,0,0.42,39229226,005,0050,,11,Combined Total,Y,,2019,F,32039,2204,1707,1692,223,2018,32189,7,77,2017,31709,2011,34526,2004,33811,2018,6,6,5,1,0,94,0,2,3,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,1915,6,Actual,,,,,2420,2002,1985
11362,895,1,1, ,100502,1,30,START WESTCHESTER AVE OFF-RA,END I-895 / I-95/CROSS-BRONX,2011009, , ,Y,Arthur V. Sheri, ,50, ,10051,010051,100502011,0.42,1.35,39257054,005,0051,,11,Combined Total,Y,,2019,F,47663,3182,2224,3461,1535,2018,47887,7,70,2017,48993,2009,34647,2005,41278,2018,10,10,7,3,0,89,0,2,6,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,4996,10,Actual,,,,,3495,2587,2498
11327,895,1,1, ,100502,1,30,START WESTCHESTER AVE OFF-RA,END I-895 / I-95/CROSS-BRONX,2011009, , ,Y,Arthur V. Sheri, ,50, ,10051,010051,100502012,0.56,1.66,39257054,005,0051,,11,Combined Total,Y,,2019,F,47663,3182,2224,3461,1535,2018,47887,7,70,2017,48993,2009,34647,2005,41278,2018,10,10,7,3,0,89,0,2,6,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,4996,10,Actual,,,,,3495,2587,2498
11317,678,1,1, ,100458,2,30,Queens/Bronx Co Line,ACC RAMP RT 907W HUTCHINSON, , , ,Y,Bronx-Whiteston, ,50, ,10052,010052,100458021,0,1.1,39163751,005,0052,,11,Combined Total,Y,,2019,F,120572,7530,3817,6135,3250,2018,120213,6,51,2015,115237,2011,103516,2010,112971,2018,14,8,5,3,0,86,6,1,4,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,9385,8,Actual,,,,,7732,6458,8206
11271,678,1,1, ,100458,2,30,Queens/Bronx Co Line,ACC RAMP RT 907W HUTCHINSON, , , ,Y,Bronx-Whiteston, ,50, ,10052,010052,100458022,0,1.1,39163751,005,0052,,11,Combined Total,Y,,2019,F,120572,7530,3817,6135,3250,2018,120213,6,51,2015,115237,2011,103516,2010,112971,2018,14,8,5,3,0,86,6,1,4,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,9385,8,Actual,,,,,7732,6458,8206
11237,678,1,1, ,100458,2,30,ACC RAMP RT 907W HUTCHINSON,ACC RT 95I & 278I END RT 678, , , ,Y,Hutchinson Rive, ,50, ,10053,010053,100458022,1.1,2.02,39254479,005,0053,,11,Combined Total,Y,,2019,F,132319,8322,4298,6521,3366,2018,131925,6,52,2016,121208,2004,97243,2001,97302,2018,7,7,5,3,0,92,0,1,4,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,9887,7,Actual,,,,,8494,7820,9068
11254,678,1,1, ,100458,2,30,ACC RAMP RT 907W HUTCHINSON,ACC RT 95I & 278I END RT 678, , , ,Y,Hutchinson Rive, ,50, ,10053,010053,100458021,1.1,2.02,39254479,005,0053,,11,Combined Total,Y,,2019,F,132319,8322,4298,6521,3366,2018,131925,6,52,2016,121208,2004,97243,2001,97302,2018,7,7,5,3,0,92,0,1,4,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,9887,7,Actual,,,,,8494,7820,9068
11222,87,1,1, ,100495,1,30,ACC WEST 230TH ST,ACC VAN CORTLAND PARK, , , ,Y,Major Deegan Ex, ,50, ,10054,010054,100495011,5.82,6.78,39249672,005,0054,,11,Combined Total,Y,,2019,F,127466,7912,3971,8078,5156,2017,126710,6,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,13234,10,Estimated,,,,,9075,7528,9318
11225,87,1,1, ,100495,1,30,ACC WEST 230TH ST,ACC VAN CORTLAND PARK, , , ,Y,Major Deegan Ex, ,50, ,10054,010054,100495012,6.05,6.84,39249672,005,0054,,11,Combined Total,Y,,2019,F,127466,7912,3971,8078,5156,2017,126710,6,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,13234,10,Estimated,,,,,9075,7528,9318
11214,9A,3,1, ,100503,2,30,END 9A/907V OLAP & RT 9 OVER,START 9/9A OLAP, , , ,Y,HENRY HUDSON PK, ,30, ,10055,010055,100503021,2.33,2.45,39228996,005,0055,,14,Combined Total,,,2019,F,75083,,,5065,638,,,,,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,5703,8,Estimated,,,,,,,
11195,907F, ,1, ,100538,1,30,RT 1 BOSTON RD,WHITE PLAINS RD, , , ,Y,BRONX PELHAM PK, ,30, ,10900,010900,100538011,0,0.09,39234496,005,0900,,14,Combined Total,Y,,2019,A,34274,2343,1421,1614,7,2019,34274,7,61,2008,32325,,,,,2019,5,5,5,0,0,95,0,4,1,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,1621,5,Actual,,,,,2370,1974,2470
169741,907F, ,1, ,100538,1,30,WHITE PLAINS RD,MULINER AVE, , , ,Y,BRONX PELHAM PK, ,30, ,10901,010901,100538011,0.09,0.39,39117340,005,0901,,14,Combined Total,Y,,2019,F,29274,1964,1173,1975,249,2010,30559,7,60,2008,31845,2005,33799,2002,33828,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,2224,8,Estimated,,,,,1354,2005,2202
11167,907F, ,1, ,100538,1,30,MULINER AVE,WILLIAMSBRIDGE RD, , , ,Y,BRONX PELHAM PK, ,30, ,10902,010902,100538011,0.09,0.7,39256960,005,0902,,14,Combined Total,Y,,2019,F,30936,,,2087,263,2009,32453,,,2008,32065,2006,32336,2003,33087,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,2350,8,Estimated,,,,,1886,1811,1978
11110,907F, ,1, ,100538,1,30,WILLIAMSBRIDGE RD,WILSON AVE, , , ,Y,BRONX PELHAM PK, ,30, ,10903,010903,100538011,0.7,1.05,39120073,005,0903,,14,Combined Total,Y,,2019,F,29378,1985,1190,1982,250,2011,30519,7,60,2008,26104,2007,28825,2004,27175,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,2232,8,Estimated,,,,,1662,1581,1848
11077,907F, ,1, ,100538,1,30,WILSON AVE,EASTCHESTER RD, , , ,Y,BRONX PELHAM PK, ,30, ,10904,010904,100538011,1.05,1.35,39190188,005,0904,,14,Combined Total,Y,,2019,F,26178,,,1766,222,2009,27461,,,2008,27542,2006,29467,2003,35172,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1988,8,Estimated,,,,,,,
11067,907F, ,1, ,100538,1,30,EASTCHESTER RD,STILLWELL AVE, , , ,Y,BRONX PELHAM PK, ,30, ,10905,010905,100538011,1.35,1.64,39223610,005,0905,,14,Combined Total,Y,,2019,F,31536,2215,1169,2127,268,2011,32761,7,53,2008,30614,2007,31404,2004,30813,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,2395,8,Estimated,,,,,1997,1783,2188
11057,907F, ,1, ,100538,1,30,STILLWELL AVE,RT 908A HUTCHINSON RIVER PKW,3911991,2229560, ,Y,BRONX PELHAM PK, ,40, ,10906,010906,100538011,1.64,1.92,39186668,005,0906,,14,Combined Total,Y,,2019,F,46327,3547,1983,2060,10,2018,46545,8,56,2016,47173,2015,44654,2009,45267,2018,4,4,4,0,0,95,0,4,1,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,2070,4,Actual,,,,,3340,2544,3628
11035,907F, ,1, ,100538,1,30,RT 908A HUTCHINSON RIVER PKW,RT 95I BRUCKNER EXPWY OVER,3911991,2075849, ,Y,BRONX PELHAM PK, ,30, ,10907,010907,100538011,1.92,2.28,39243204,005,0907,,14,Combined Total,Y,,2019,F,20134,1632,980,868,0,2010,21018,8,60,2009,23775,2008,22346,2005,24300,2009,,4,4,0,,,,,,,0,0,2019,,,,,,,,13.07251072,59.18663025,0,868,4,Actual,,,,,997,1042,1226
